Medidor,Fecha,Hora,kW_del,kVAr_del,kW_rec,kVAr_rec,tension
Alm Achupallas,05-07-2020,1:45:00,3565.453613,624.9857788,0,0,12453.94336
Alm Achupallas,05-07-2020,2:00:00,3462.935059,639.0445557,0,0,12452.10547
Alm Achupallas,05-07-2020,2:15:00,3509.684326,731.3997192,0,0,12452.35156
Alm Achupallas,05-07-2020,2:30:00,3155.380859,600.8572388,0,0,12478.49414
Alm Achupallas,05-07-2020,2:45:00,2998.300537,571.5223999,0,0,12490.33789
Alm Achupallas,05-07-2020,3:00:00,3012.484131,653.7908936,0,0,12474.31445
Alm Achupallas,05-07-2020,3:15:00,2955.297607,680.6052856,0,0,12441.2207
Alm Achupallas,05-07-2020,3:30:00,2706.614502,586.2462158,0,0,12451.39453
Alm Achupallas,05-07-2020,3:45:00,2622.883057,580.0921021,0,0,12457.66797
Alm Achupallas,05-07-2020,4:00:00,2756.746826,693.3902588,0,0,12445.95313
Alm Achupallas,05-07-2020,4:15:00,2600.781006,643.5524292,0,0,12463.28125
Alm Achupallas,05-07-2020,4:30:00,2449.835449,574.0548706,0,0,12483.9082
Alm Achupallas,05-07-2020,4:45:00,2482.598633,602.1999512,0,0,12501.57227
Alm Achupallas,05-07-2020,5:00:00,2591.452393,702.2140503,0,0,12489.2002
Alm Achupallas,05-07-2020,5:15:00,2364.537598,575.550293,0,0,12502.88379
Alm Achupallas,05-07-2020,5:30:00,2401.998535,572.5557861,0,0,12500.55859
Alm Achupallas,05-07-2020,5:45:00,2494.570801,648.0151978,0,0,12489.59766
Alm Achupallas,05-07-2020,6:00:00,2518.18042,682.1661987,0,0,12483.16797
Alm Achupallas,05-07-2020,6:15:00,2360.661133,583.3771362,0,0,12495.13184
Alm Achupallas,05-07-2020,6:30:00,2388.481934,578.9834595,0,0,12489.6582
Alm Achupallas,05-07-2020,6:45:00,2597.310059,712.1741943,0,0,12465.63184
Alm Achupallas,05-07-2020,7:00:00,2493.443115,638.5036011,0,0,12469.79492
Alm Achupallas,05-07-2020,7:15:00,2400.442871,550.3149414,0,0,12478.33398
Alm Achupallas,05-07-2020,7:30:00,2476.0625,607.6401978,0,0,12473.71191
Alm Achupallas,05-07-2020,7:45:00,2543.416992,648.9564819,0,0,12467.8125
Alm Achupallas,05-07-2020,8:00:00,2332.343506,503.4924927,0,0,12489.93555
Alm Achupallas,05-07-2020,8:15:00,2421.161377,485.8255615,0,0,12450.01465
Alm Achupallas,05-07-2020,8:30:00,2619.560547,498.4775085,0,0,12445.59668
Alm Achupallas,05-07-2020,8:45:00,2689.020996,518.4424438,0,0,12439.06348
Alm Achupallas,05-07-2020,9:00:00,2775.303467,503.086731,0,0,12433.71777
Alm Achupallas,05-07-2020,9:15:00,2999.744629,566.74646,0,0,12418.73242
Alm Achupallas,05-07-2020,9:30:00,3131.387451,590.8278198,0,0,12402.25977
Alm Achupallas,05-07-2020,9:45:00,3242.240479,522.8895264,0,0,12393.50293
Alm Achupallas,05-07-2020,10:00:00,3566.945801,631.5704956,0,0,12368.85645
Alm Achupallas,05-07-2020,10:15:00,3712.347412,655.222229,0,0,12340.13184
Alm Achupallas,05-07-2020,10:30:00,3879.648438,687.2284546,0,0,12319.51074
Alm Achupallas,05-07-2020,10:45:00,4064.152344,725.5262451,0,0,12300.60352
Alm Achupallas,05-07-2020,11:00:00,4126.678711,745.2870483,0,0,12402.13867
Alm Achupallas,05-07-2020,11:15:00,4206.791016,767.1851196,0,0,12366.57031
Alm Achupallas,05-07-2020,11:30:00,4380.40625,821.8800659,0,0,12353.12207
Alm Achupallas,05-07-2020,11:45:00,4423.119629,832.4899292,0,0,12336.1377
Alm Achupallas,05-07-2020,12:00:00,4364.219727,825.3397217,0,0,12320.66602
Alm Achupallas,05-07-2020,12:15:00,4513.391602,908.5172119,0,0,12430.75879
Alm Achupallas,05-07-2020,12:30:00,4587.805176,956.9423828,0,0,12465.28906
Alm Achupallas,05-07-2020,12:45:00,4406.754883,907.0064087,0,0,12462.2002
Alm Achupallas,05-07-2020,13:00:00,4530.599121,936.8634033,0,0,12454.65625
Alm Achupallas,05-07-2020,13:15:00,4851.850098,1024.690796,0,0,12437.49414
Alm Achupallas,05-07-2020,13:30:00,4929.621582,1033.789673,0,0,12425.8418
Alm Achupallas,05-07-2020,13:45:00,4876.769531,1021.648438,0,0,12419.86523
Alm Achupallas,05-07-2020,14:00:00,5081.696289,1064.689087,0,0,12406.96582
Alm Achupallas,05-07-2020,14:15:00,5114.828125,1094.866455,0,0,12403.16797
Alm Achupallas,05-07-2020,14:30:00,5093.295898,1129.128784,0,0,12400.58203
Alm Achupallas,05-07-2020,14:45:00,5108.335449,1120.989624,0,0,12408.86523
Alm Achupallas,05-07-2020,15:00:00,4965.833984,1062.161499,0,0,12422.72852
Alm Achupallas,05-07-2020,15:15:00,4934.789063,1052.231445,0,0,12425.27637
Alm Achupallas,05-07-2020,15:30:00,4679.859375,976.2724609,0,0,12435.87695
Alm Achupallas,05-07-2020,15:45:00,4725.63623,995.6422119,0,0,12421.82227
Alm Achupallas,05-07-2020,16:00:00,4807.726074,1005.612732,0,0,12419.56738
Alm Achupallas,05-07-2020,16:15:00,4833.749512,978.6419067,0,0,12432.41797
Alm Achupallas,05-07-2020,16:30:00,4851.854004,971.6236572,0,0,12438.31348
Alm Achupallas,05-07-2020,16:45:00,4847.200195,929.1854858,0,0,12440.66113
Alm Achupallas,05-07-2020,17:00:00,4890.165039,923.4793701,0,0,12443.09082
Alm Achupallas,05-07-2020,17:15:00,5072.67334,942.1616211,0,0,12444.45215
Alm Achupallas,05-07-2020,17:30:00,5218.566895,917.8376465,0,0,12448.26953
Alm Achupallas,05-07-2020,17:45:00,5399.857422,908.777832,0,0,12435.10156
Alm Achupallas,05-07-2020,18:00:00,5740.040039,973.142334,0,0,12394.2832
Alm Achupallas,05-07-2020,18:15:00,6257.777344,1042.513306,0,0,12379.82813
Alm Achupallas,05-07-2020,18:30:00,6577.435547,1052.291016,0,0,12361.7959
Alm Achupallas,05-07-2020,18:45:00,6763.86084,1071.119873,0,0,12348.00879
Alm Achupallas,05-07-2020,19:00:00,6907.246094,1087.421021,0,0,12334.28711
Alm Achupallas,05-07-2020,19:15:00,6972.918945,1117.893433,0,0,12414.1582
Alm Achupallas,05-07-2020,19:30:00,6913.060059,1097.596558,0,0,12439.80566
Alm Achupallas,05-07-2020,19:45:00,7031.038086,1131.544678,0,0,12439.07715
Alm Achupallas,05-07-2020,20:00:00,7043.453613,1113.771484,0,0,12448.91602
Alm Achupallas,05-07-2020,20:15:00,6959.900879,1113.380615,0,0,12449.57031
Alm Achupallas,05-07-2020,20:30:00,6866.702637,1116.218506,0,0,12456.85156
Alm Achupallas,05-07-2020,20:45:00,6964.57959,1150.378418,0,0,12450.86816
Alm Achupallas,05-07-2020,21:00:00,6831.977051,1105.711914,0,0,12464.09863
Alm Achupallas,05-07-2020,21:15:00,6730.817383,1047.659912,0,0,12475.4668
Alm Achupallas,05-07-2020,21:30:00,6566.082031,1011.368042,0,0,12486.39063
Alm Achupallas,05-07-2020,21:45:00,6426.971191,993.8029785,0,0,12505.84473
Alm Achupallas,05-07-2020,22:00:00,6371.776855,996.77948,0,0,12520.52246
Alm Achupallas,05-07-2020,22:15:00,6171.128418,991.9185181,0,0,12536.60449
Alm Achupallas,05-07-2020,22:30:00,6152.738281,1059.994751,0,0,12537.11914
Alm Achupallas,05-07-2020,22:45:00,5754.26123,953.6719971,0,0,12556.5498
Alm Achupallas,05-07-2020,23:00:00,5567.684082,925.0031738,0,0,12471.65137
Alm Achupallas,05-07-2020,23:15:00,5362.988281,894.6016846,0,0,12461.18555
Alm Achupallas,05-07-2020,23:30:00,5236.999512,916.7541504,0,0,12451.2041
Alm Achupallas,05-07-2020,23:45:00,5128.870605,954.2606812,0,0,12475.00879
Alm Achupallas,06-07-2020,0:00:00,4991.51416,978.6289673,0,0,12489.1543
Alm Achupallas,06-07-2020,0:15:00,4863.992676,1039.126953,0,0,12490.66211
Alm Achupallas,06-07-2020,0:30:00,4661.604004,1003.191956,0,0,12499.16797
Alm Achupallas,06-07-2020,0:45:00,4413.897949,977.5585938,0,0,12507.96094
Alm Achupallas,06-07-2020,1:00:00,4143.144043,946.0790405,0,0,12526.13477
Alm Achupallas,06-07-2020,1:15:00,3840.199463,851.4924927,0,0,12455.73145
Alm Achupallas,06-07-2020,1:30:00,3794.312012,911.0831909,0,0,12448.28516
Alm Achupallas,06-07-2020,1:45:00,3476.096924,821.1444702,0,0,12484.81641
Alm Achupallas,06-07-2020,2:00:00,3328.937744,773.3676758,0,0,12503.70508
Alm Achupallas,06-07-2020,2:15:00,3077.785645,691.571228,0,0,12513.45215
Alm Achupallas,06-07-2020,2:30:00,3003.536377,725.4299927,0,0,12503.13086
Alm Achupallas,06-07-2020,2:45:00,2874.71875,688.9893799,0,0,12511.34766
Alm Achupallas,06-07-2020,3:00:00,2844.629395,722.8630371,0,0,12513.53906
Alm Achupallas,06-07-2020,3:15:00,2641.755371,670.8669434,0,0,12518.24316
Alm Achupallas,06-07-2020,3:30:00,2569.860596,636.8378906,0,0,12442.66992
Alm Achupallas,06-07-2020,3:45:00,2476.022949,608.5696411,0,0,12416.45215
Alm Achupallas,06-07-2020,4:00:00,2444.709961,608.7488403,0,0,12412.13086
Alm Achupallas,06-07-2020,4:15:00,2467.960938,642.3479614,0,0,12430.16797
Alm Achupallas,06-07-2020,4:30:00,2388.376465,617.1651001,0,0,12436.91602
Alm Achupallas,06-07-2020,4:45:00,2487.620361,670.3415527,0,0,12434.50098
Alm Achupallas,06-07-2020,5:00:00,2340.25708,614.4455566,0,0,12456.27441
Alm Achupallas,06-07-2020,5:15:00,2427.62085,663.4380493,0,0,12442.27637
Alm Achupallas,06-07-2020,5:30:00,2337.034912,607.003479,0,0,12439.2334
Alm Achupallas,06-07-2020,5:45:00,2430.005859,650.0692749,0,0,12436.30469
Alm Achupallas,06-07-2020,6:00:00,2348.555664,594.4915771,0,0,12435.5918
Alm Achupallas,06-07-2020,6:15:00,2520.30127,663.8735352,0,0,12414.82422
Alm Achupallas,06-07-2020,6:30:00,2510.739014,643.8806152,0,0,12414.5332
Alm Achupallas,06-07-2020,6:45:00,2595.026855,670.6414185,0,0,12410.02344
Alm Achupallas,06-07-2020,7:00:00,2564.251709,625.5646973,0,0,12406.81543
Alm Achupallas,06-07-2020,7:15:00,2727.696533,680.0093994,0,0,12398.83203
Alm Achupallas,06-07-2020,7:30:00,2741.497559,644.9580688,0,0,12396.04297
Alm Achupallas,06-07-2020,7:45:00,2841.8479,693.7539063,0,0,12390.0332
Alm Achupallas,06-07-2020,8:00:00,2721.607422,591.2672729,0,0,12391.15527
Alm Achupallas,06-07-2020,8:15:00,2926.080566,629.9611816,0,0,12399.14648
Alm Achupallas,06-07-2020,8:30:00,2938.487305,610.5654297,0,0,12367.00684
Alm Achupallas,06-07-2020,8:45:00,3058.53125,555.552124,0,0,12353.01367
Alm Achupallas,06-07-2020,9:00:00,3212.419189,548.1642456,0,0,12332.25195
Alm Achupallas,06-07-2020,9:15:00,3484.47998,64.06445313,0,0,12369.84668
Alm Achupallas,06-07-2020,9:30:00,3593.69165,74.34593201,0,17.79810524,12359.83984
Alm Achupallas,06-07-2020,9:45:00,3651.040283,12.80018234,0,11.77299976,12355.95996
Alm Achupallas,06-07-2020,10:00:00,3864.712158,92.27261353,0,0,12338.46582
Alm Achupallas,06-07-2020,10:15:00,3995.924072,144.3666229,0,0,12427.82813
Alm Achupallas,06-07-2020,10:30:00,4139.531738,175.0066681,0,0,12404.12793
Alm Achupallas,06-07-2020,10:45:00,4175.535645,160.8825531,0,0,12384.25586
Alm Achupallas,06-07-2020,11:00:00,4186.64209,171.2126617,0,0,12391.30762
Alm Achupallas,06-07-2020,11:15:00,4320.657715,213.1999664,0,0,12385.91602
Alm Achupallas,06-07-2020,11:30:00,4361.507324,222.5414276,0,0,12397.53125
Alm Achupallas,06-07-2020,11:45:00,4331.67041,212.5905609,0,0,12409.44434
Alm Achupallas,06-07-2020,12:00:00,4317.348633,252.7556458,0,0,12404.30176
Alm Achupallas,06-07-2020,12:15:00,4400.543457,284.0891724,0,0,12389.51758
Alm Achupallas,06-07-2020,12:30:00,4337.46582,272.543335,0,0,12386.13574
Alm Achupallas,06-07-2020,12:45:00,4308.709473,276.2993469,0,0,12372.28418
Alm Achupallas,06-07-2020,13:00:00,4473.020996,316.9130249,0,0,12356.2334
Alm Achupallas,06-07-2020,13:15:00,4571.607422,340.8904114,0,0,12349.3291
Alm Achupallas,06-07-2020,13:30:00,4661.647949,397.2705383,0,0,12320.19238
Alm Achupallas,06-07-2020,13:45:00,4732.059082,430.6834106,0,0,12368.33984
Alm Achupallas,06-07-2020,14:00:00,4805.908691,468.5082092,0,0,12459.78027
Alm Achupallas,06-07-2020,14:15:00,4786.608398,445.8284607,0,0,12438.28418
Alm Achupallas,06-07-2020,14:30:00,4666.841797,404.5950012,0,0,12445.48145
Alm Achupallas,06-07-2020,14:45:00,4606.277832,336.4825134,0,0,12469.66699
Alm Achupallas,06-07-2020,15:00:00,4571.106445,362.3859558,0,0,12472.94824
Alm Achupallas,06-07-2020,15:15:00,4546.354004,330.2618713,0,0,12471.11914
Alm Achupallas,06-07-2020,15:30:00,4507.29541,336.7773132,0,0,12467.70117
Alm Achupallas,06-07-2020,15:45:00,4655.523926,366.4660645,0,0,12457.1748
Alm Achupallas,06-07-2020,16:00:00,4669.322266,349.1148071,0,0,12484.54297
Alm Achupallas,06-07-2020,16:15:00,4637.905273,318.763031,0,0,12494.49219
Alm Achupallas,06-07-2020,16:30:00,4678.580078,330.8883972,0,0,12501.94434
Alm Achupallas,06-07-2020,16:45:00,4846.938965,366.6773376,0,0,12491.86426
Alm Achupallas,06-07-2020,17:00:00,4835.957031,355.6379395,0,0,12496.2832
Alm Achupallas,06-07-2020,17:15:00,4940.625488,336.2262573,0,0,12513.49316
Alm Achupallas,06-07-2020,17:30:00,5076.331055,331.147522,0,0,12522.06445
Alm Achupallas,06-07-2020,17:45:00,5362.598633,338.8911133,0,0,12530.63867
Alm Achupallas,06-07-2020,18:00:00,5562.828125,362.81604,0,0,12532.25098
Alm Achupallas,06-07-2020,18:15:00,6124.253906,477.0451355,0,0,12460.38477
Alm Achupallas,06-07-2020,18:30:00,6567.987305,523.9008789,0,0,12418.65137
Alm Achupallas,06-07-2020,18:45:00,6750.004395,525.737854,0,0,12399.24023
Alm Achupallas,06-07-2020,19:00:00,6789.477051,497.7201843,0,0,12395.58008
Alm Achupallas,06-07-2020,19:15:00,6919.083984,516.2657471,0,0,12406.94629
Alm Achupallas,06-07-2020,19:30:00,6985.61377,538.4265137,0,0,12421.73047
Alm Achupallas,06-07-2020,19:45:00,6990.843262,527.5618896,0,0,12435.73535
Alm Achupallas,06-07-2020,20:00:00,6925.771973,495.9367371,0,0,12448.28711
Alm Achupallas,06-07-2020,20:15:00,6936.220215,508.9706726,0,0,12456.19141
Alm Achupallas,06-07-2020,20:30:00,6938.956543,520.7232666,0,0,12453.81641
Alm Achupallas,06-07-2020,20:45:00,6866.245605,478.9312439,0,0,12464.02344
Alm Achupallas,06-07-2020,21:00:00,6771.921387,470.3283081,0,0,12473.41113
Alm Achupallas,06-07-2020,21:15:00,6783.694824,467.9592285,0,0,12477.37891
Alm Achupallas,06-07-2020,21:30:00,6754.822754,460.8137817,0,0,12479.92188
Alm Achupallas,06-07-2020,21:45:00,6523.276367,421.2208252,0,0,12494.13379
Alm Achupallas,06-07-2020,22:00:00,6401.751953,404.8513184,0,0,12508.17871
Alm Achupallas,06-07-2020,22:15:00,6274.994629,385.0536194,0,0,12499.57715
Alm Achupallas,06-07-2020,22:30:00,6226.605957,427.331543,0,0,12494.27441
Alm Achupallas,06-07-2020,22:45:00,5907.983398,326.9951477,0,0,12523.89355
Alm Achupallas,06-07-2020,23:00:00,5796.937012,355.4702148,0,0,12526.58008
Alm Achupallas,06-07-2020,23:15:00,5574.36084,311.4622192,0,0,12542.44141
Alm Achupallas,06-07-2020,23:30:00,5434.717285,342.5717468,0,0,12519.43848
Alm Achupallas,06-07-2020,23:45:00,4973.320313,773.1548462,0,0,12438.46484
Alm Achupallas,07-07-2020,0:00:00,4816.602051,754.8136597,0,0,12431.47461
Alm Achupallas,07-07-2020,0:15:00,4610.363281,710.5197144,0,0,12432.62402
Alm Achupallas,07-07-2020,0:30:00,4354.962891,707.0167236,0,0,12448.62109
Alm Achupallas,07-07-2020,0:45:00,4061.892822,680.5044556,0,0,12481.4082
Alm Achupallas,07-07-2020,1:00:00,3842.717285,663.6386719,0,0,12501.77441
Alm Achupallas,07-07-2020,1:15:00,3755.248535,712.3570557,0,0,12511.87305
Alm Achupallas,07-07-2020,1:30:00,3482.28418,654.2788086,0,0,12527.29004
Alm Achupallas,07-07-2020,1:45:00,3351.635986,700.7912598,0,0,12507.91797
Alm Achupallas,07-07-2020,2:00:00,3089.276855,598.633606,0,0,12424.12891
Alm Achupallas,07-07-2020,2:15:00,3112.516113,667.8885498,0,0,12423.13379
Alm Achupallas,07-07-2020,2:30:00,2903.637207,593.6651611,0,0,12439.01465
Alm Achupallas,07-07-2020,2:45:00,2853.117188,655.765564,0,0,12439.12207
Alm Achupallas,07-07-2020,3:00:00,2731.473145,623.9597168,0,0,12448.88086
Alm Achupallas,07-07-2020,3:15:00,2655.969727,605.3421021,0,0,12442.07422
Alm Achupallas,07-07-2020,3:30:00,2679.693604,658.2141724,0,0,12393.70898
Alm Achupallas,07-07-2020,3:45:00,2445.579346,552.97052,0,0,12395.2002
Alm Achupallas,07-07-2020,4:00:00,2583.762207,658.6404419,0,0,12389.65039
Alm Achupallas,07-07-2020,4:15:00,2415.142334,564.7479248,0,0,12403.89844
Alm Achupallas,07-07-2020,4:30:00,2562.94458,660.3805542,0,0,12396.4541
Alm Achupallas,07-07-2020,4:45:00,2322.693115,552.5654907,0,0,12417.99902
Alm Achupallas,07-07-2020,5:00:00,2462.89209,646.9993286,0,0,12409.55566
Alm Achupallas,07-07-2020,5:15:00,2363.635498,570.3247681,0,0,12431.19141
Alm Achupallas,07-07-2020,5:30:00,2494.034668,621.7883911,0,0,12421.62012
Alm Achupallas,07-07-2020,5:45:00,2394.365234,579.9142456,0,0,12419.25879
Alm Achupallas,07-07-2020,6:00:00,2412.554932,579.8735962,0,0,12427.04785
Alm Achupallas,07-07-2020,6:15:00,2605.186279,644.546814,0,0,12401.10254
Alm Achupallas,07-07-2020,6:30:00,2565.405029,597.321106,0,0,12399.63379
Alm Achupallas,07-07-2020,6:45:00,2680.415771,668.6524048,0,0,12378.41992
Alm Achupallas,07-07-2020,7:00:00,2600.837891,591.0509644,0,0,12392.93652
Alm Achupallas,07-07-2020,7:15:00,2799.769043,679.2365112,0,0,12371.35742
Alm Achupallas,07-07-2020,7:30:00,2791.409424,615.0402832,0,0,12364.51074
Alm Achupallas,07-07-2020,7:45:00,2865.799072,646.4942017,0,0,12350.76563
Alm Achupallas,07-07-2020,8:00:00,2757.400879,552.105957,0,0,12389.7959
Alm Achupallas,07-07-2020,8:15:00,2910.298584,539.5109863,0,0,12371.47754
Alm Achupallas,07-07-2020,8:30:00,2994.720459,530.3167725,0,0,12336.52539
Alm Achupallas,07-07-2020,8:45:00,3209.916992,607.6218262,0,0,12310.26563
Alm Achupallas,07-07-2020,9:00:00,3321.319092,558.8134155,0,0.035619855,12364.16699
Alm Achupallas,07-07-2020,9:15:00,3536.833496,23.32928085,0,4.26847887,12474.03809
Alm Achupallas,07-07-2020,9:30:00,3760.159912,97.88734436,0,0,12446.31348
Alm Achupallas,07-07-2020,9:45:00,3751.938965,60.57966232,0,11.44813442,12446.95703
Alm Achupallas,07-07-2020,10:00:00,3881.748047,66.52201843,0,0.057229914,12423.01465
Alm Achupallas,07-07-2020,10:15:00,4119.567383,142.9629822,0,0,12418.57324
Alm Achupallas,07-07-2020,10:30:00,4186.094238,152.7323151,0,0,12424.96484
Alm Achupallas,07-07-2020,10:45:00,4301.537109,184.1407471,0,0,12422.95508
Alm Achupallas,07-07-2020,11:00:00,4302.200195,189.0261688,0,0,12401.06445
Alm Achupallas,07-07-2020,11:15:00,4337.236328,199.779068,0,0,12405.18262
Alm Achupallas,07-07-2020,11:30:00,4328.494629,207.6840363,0,0,12393.69336
Alm Achupallas,07-07-2020,11:45:00,4424.01416,251.2064667,0,0,12404.24902
Alm Achupallas,07-07-2020,12:00:00,4446.82373,279.844574,0,0,12390.37012
Alm Achupallas,07-07-2020,12:15:00,4412.47168,271.274231,0,0,12367.73145
Alm Achupallas,07-07-2020,12:30:00,4488.275879,313.2509155,0,0,12384.9541
Alm Achupallas,07-07-2020,12:45:00,4552.611816,323.5566711,0,0,12367.26855
Alm Achupallas,07-07-2020,13:00:00,4464.786621,307.0517273,0,0,12375.12891
Alm Achupallas,07-07-2020,13:15:00,4555.5625,338.3723145,0,0,12373.7207
Alm Achupallas,07-07-2020,13:30:00,4751.646484,364.0419006,0,0,12349.49414
Alm Achupallas,07-07-2020,13:45:00,4635.272949,327.0284424,0,0,12364.85938
Alm Achupallas,07-07-2020,14:00:00,4692.180176,345.8010864,0,0,12373.55762
Alm Achupallas,07-07-2020,14:15:00,4701.940918,370.6468506,0,0,12346.34961
Alm Achupallas,07-07-2020,14:30:00,4713.978027,387.1010132,0,0,12330.82422
Alm Achupallas,07-07-2020,14:45:00,4858.572754,451.8892517,0,0,12347.38379
Alm Achupallas,07-07-2020,15:00:00,4816.302734,454.2711182,0,0,12351.58008
Alm Achupallas,07-07-2020,15:15:00,4682.149414,413.0030518,0,0,12365.79102
Alm Achupallas,07-07-2020,15:30:00,4652.932617,412.7230225,0,0,12361.59473
Alm Achupallas,07-07-2020,15:45:00,4659.78125,427.5458984,0,0,12357.0918
Alm Achupallas,07-07-2020,16:00:00,4694.751953,411.8191223,0,0,12355.18652
Alm Achupallas,07-07-2020,16:15:00,4629.387207,373.9602661,0,0,12370.97461
Alm Achupallas,07-07-2020,16:30:00,4714.131348,326.0362854,0,0,12384.56445
Alm Achupallas,07-07-2020,16:45:00,4758.394531,323.8074951,0,0,12374.7207
Alm Achupallas,07-07-2020,17:00:00,4778.09375,301.5368652,0,0,12383.09375
Alm Achupallas,07-07-2020,17:15:00,5053.468262,327.4929199,0,0,12410.3457
Alm Achupallas,07-07-2020,17:30:00,5254.018555,333.9768677,0,0,12405.98145
Alm Achupallas,07-07-2020,17:45:00,5397.606934,305.5547485,0,0,12430.48047
Alm Achupallas,07-07-2020,18:00:00,5771.559082,369.6157837,0,0,12412.99121
Alm Achupallas,07-07-2020,18:15:00,6306.03418,497.0324707,0,0,12373.82129
Alm Achupallas,07-07-2020,18:30:00,6645.494629,517.8413086,0,0,12421.50684
Alm Achupallas,07-07-2020,18:45:00,6971.053711,558.1905518,0,0,12396.3125
Alm Achupallas,07-07-2020,19:00:00,7046.970703,566.3087769,0,0,12386.33105
Alm Achupallas,07-07-2020,19:15:00,6999.357422,525.3240356,0,0,12388.69922
Alm Achupallas,07-07-2020,19:30:00,7023.291992,527.2573242,0,0,12395.44043
Alm Achupallas,07-07-2020,19:45:00,7052.350098,540.7885742,0,0,12401.34668
Alm Achupallas,07-07-2020,20:00:00,6930.259766,479.5167542,0,0,12418.95801
Alm Achupallas,07-07-2020,20:15:00,6866.407715,462.8056641,0,0,12417.86914
Alm Achupallas,07-07-2020,20:30:00,6835.087402,457.7075195,0,0,12418.7168
Alm Achupallas,07-07-2020,20:45:00,6746.261719,435.2885742,0,0,12434.53711
Alm Achupallas,07-07-2020,21:00:00,6805.052734,449.4043579,0,0,12438.99023
Alm Achupallas,07-07-2020,21:15:00,6775.90625,445.609436,0,0,12442.6377
Alm Achupallas,07-07-2020,21:30:00,6611.286621,418.8087463,0,0,12452.56934
Alm Achupallas,07-07-2020,21:45:00,6445.234375,383.482605,0,0,12477.08008
Alm Achupallas,07-07-2020,22:00:00,6368.793457,399.5056152,0,0,12486.56738
Alm Achupallas,07-07-2020,22:15:00,6194.913574,348.3862915,0,0,12489.63086
Alm Achupallas,07-07-2020,22:30:00,6173.328613,433.6308594,0,0,12471.25684
Alm Achupallas,07-07-2020,22:45:00,5754.695313,302.7538147,0,0,12505.07227
Alm Achupallas,07-07-2020,23:00:00,5650.779297,345.8336487,0,0,12523.34766
Alm Achupallas,07-07-2020,23:15:00,5318.771484,258.8728638,0,0,12524.30566
Alm Achupallas,07-07-2020,23:30:00,5273.555664,318.4403076,0,0,12516.46875
Alm Achupallas,07-07-2020,23:45:00,4995.171387,835.6561279,0,0,12474.38379
