Medidor,Fecha,Hora,kW_del,kVAr_del,kW_rec,kVAr_rec,tension,,,
Alm Agua Santa,04-01-2020,0:45:00,4469.494141,1570.648071,0,0,12459.35938,,,
Alm Agua Santa,04-01-2020,1:00:00,4196.447754,1470.414795,0,0,12374.9375,,,
Alm Agua Santa,04-01-2020,1:15:00,3935.130859,1385.345947,0,0,12395.17871,,,
Alm Agua Santa,04-01-2020,1:30:00,3533.39502,1257.365356,0,0,12410.76465,,,
Alm Agua Santa,04-01-2020,1:45:00,3429.207764,1249.127808,0,0,12413.8125,,,
Alm Agua Santa,04-01-2020,2:00:00,3443.689697,1306.016235,0,0,12432.01563,,,
Alm Agua Santa,04-01-2020,2:15:00,3410.601074,1348.559814,0,0,12435.31641,,,
Alm Agua Santa,04-01-2020,2:30:00,3463.154541,1393.649414,0,0,12437.83887,,,
Alm Agua Santa,04-01-2020,2:45:00,2930.346924,1157.855591,0,0,12469.97266,,,
Alm Agua Santa,04-01-2020,3:00:00,2930.172852,1178.140991,0,0,12446.61328,,,
Alm Agua Santa,04-01-2020,3:15:00,2906.373291,1173.29834,0,0,12422.94043,,,
Alm Agua Santa,04-01-2020,3:30:00,2863.57666,1156.994019,0,0,12427.66113,,,
Alm Agua Santa,04-01-2020,3:45:00,2951.351563,1210.319336,0,0,12413.29199,,,
Alm Agua Santa,04-01-2020,4:00:00,3082.656494,1280.834839,0,0,12411.95898,,,
Alm Agua Santa,04-01-2020,4:15:00,3021.758057,1284.627319,0,0,12406.06348,,,
Alm Agua Santa,04-01-2020,4:30:00,2727.641357,1155.588379,0,0,12418.2207,,,
Alm Agua Santa,04-01-2020,4:45:00,2721.321777,1177.7052,0,0,12419.47461,,,
Alm Agua Santa,04-01-2020,5:00:00,2580.778564,1090.890869,0,0,12433.33008,,,
Alm Agua Santa,04-01-2020,5:15:00,2679.510742,1157.254639,0,0,12422.51855,,,
Alm Agua Santa,04-01-2020,5:30:00,2843.861328,1244.904541,0,0,12413.41699,,,
Alm Agua Santa,04-01-2020,5:45:00,2854.842285,1235.821411,0,0,12409.22461,,,
Alm Agua Santa,04-01-2020,6:00:00,2849.22998,1234.949829,0,0,12405.1582,,,
Alm Agua Santa,04-01-2020,6:15:00,2554.258545,1073.605591,0,0,12421.14551,,,
Alm Agua Santa,04-01-2020,6:30:00,2683.800049,1138.196411,0,0,12418.05762,,,
Alm Agua Santa,04-01-2020,6:45:00,2687.012695,1145.803101,0,0,12439.30078,,,
Alm Agua Santa,04-01-2020,7:00:00,2653.416016,1167.018677,0,0,12454.63574,,,
Alm Agua Santa,04-01-2020,7:15:00,2708.19873,1112.408813,0,0,12318.96289,,,
Alm Agua Santa,04-01-2020,7:30:00,2883.907227,1180.603027,0,0,12305.5957,,,
Alm Agua Santa,04-01-2020,7:45:00,2674.162842,1035.353271,0,0,12315.6709,,,
Alm Agua Santa,04-01-2020,8:00:00,2494.117676,948.4239502,0,0,12327.38184,,,
Alm Agua Santa,04-01-2020,8:15:00,2618.8479,805.1712036,0,0,12316.60156,,,
Alm Agua Santa,04-01-2020,8:30:00,2892.926758,504.3362122,0,0,12307.95215,,,
Alm Agua Santa,04-01-2020,8:45:00,3257.785889,633.8922729,0,0,12308.19531,,,
Alm Agua Santa,04-01-2020,9:00:00,3385.951172,688.3440552,0,0,12439.30176,,,
Alm Agua Santa,04-01-2020,9:15:00,3468.029053,699.9237671,0,0,12448.2373,,,
Alm Agua Santa,04-01-2020,9:30:00,3163.185547,521.5488892,0,0,12480.89355,,,
Alm Agua Santa,04-01-2020,9:45:00,3551.271973,684.0319824,0,0,12472.0127,,,
Alm Agua Santa,04-01-2020,10:00:00,3670.087646,712.1509399,0,0,12442.16113,,,
Alm Agua Santa,04-01-2020,10:15:00,3734.583984,726.4936523,0,0,12410.82715,,,
Alm Agua Santa,04-01-2020,10:30:00,3782.691162,717.5621948,0,0,12440.46094,,,
Alm Agua Santa,04-01-2020,10:45:00,3854.715088,747.8686523,0,0,12450.24805,,,
Alm Agua Santa,04-01-2020,11:00:00,3917.231201,766.8676758,0,0,12445.64355,,,
Alm Agua Santa,04-01-2020,11:15:00,3962.656738,763.8293457,0,0,12437.41992,,,
Alm Agua Santa,04-01-2020,11:30:00,3905.908936,721.8181763,0,0,12430.24902,,,
Alm Agua Santa,04-01-2020,11:45:00,3828.120361,691.0636597,0,0,12421.64063,,,
Alm Agua Santa,04-01-2020,12:00:00,3859.3396,711.9805908,0,0,12419.23926,,,
Alm Agua Santa,04-01-2020,12:15:00,3882.15332,711.9506226,0,0,12416.52539,,,
Alm Agua Santa,04-01-2020,12:30:00,3831.180664,711.0405273,0,0,12412.84961,,,
Alm Agua Santa,04-01-2020,12:45:00,3850.162598,732.2618408,0,0,12402.82227,,,
Alm Agua Santa,04-01-2020,13:00:00,3864.26416,746.5175171,0,0,12400.83887,,,
Alm Agua Santa,04-01-2020,13:15:00,4026.284668,806.8238525,0,0,12391.68066,,,
Alm Agua Santa,04-01-2020,13:30:00,4215.076172,908.5325317,0,0,12378.47852,,,
Alm Agua Santa,04-01-2020,13:45:00,4220.52002,913.5592651,0,0,12370.12598,,,
Alm Agua Santa,04-01-2020,14:00:00,4321.148926,943.8834229,0,0,12364.41602,,,
Alm Agua Santa,04-01-2020,14:15:00,4405.009766,979.4407959,0,0,12354.16602,,,
Alm Agua Santa,04-01-2020,14:30:00,4432.035156,995.5257568,0,0,12360.19824,,,
Alm Agua Santa,04-01-2020,14:45:00,4395.442383,993.2171631,0,0,12360.80664,,,
Alm Agua Santa,04-01-2020,15:00:00,4358.89502,980.6646118,0,0,12360.59473,,,
Alm Agua Santa,04-01-2020,15:15:00,4305.007813,973.4144287,0,0,12367.41992,,,
Alm Agua Santa,04-01-2020,15:30:00,4261.258789,970.0010376,0,0,12381.20117,,,
Alm Agua Santa,04-01-2020,15:45:00,4257.617676,1174.432007,0,0,12356.36914,,,
Alm Agua Santa,04-01-2020,16:00:00,4226.923828,1591.046753,0,0,12316.81641,,,
Alm Agua Santa,04-01-2020,16:15:00,4174.412598,1575.106079,0,0,12328.43652,,,
Alm Agua Santa,04-01-2020,16:30:00,4133.747559,1561.735962,0,0,12342.79102,,,
Alm Agua Santa,04-01-2020,16:45:00,4125.51709,1563.139771,0,0,12351.83203,,,
Alm Agua Santa,04-01-2020,17:00:00,4070.461426,1580.955444,0,0,12363.83984,,,
Alm Agua Santa,04-01-2020,17:15:00,4069.380859,1601.55896,0,0,12372.9541,,,
Alm Agua Santa,04-01-2020,17:30:00,4083.105469,1594.609253,0,0,12366.65918,,,
Alm Agua Santa,04-01-2020,17:45:00,4061.18457,1581.533447,0,0,12363.33887,,,
Alm Agua Santa,04-01-2020,18:00:00,4090.747559,1608.600098,0,0,12370.43457,,,
Alm Agua Santa,04-01-2020,18:15:00,4102.410156,1615.984863,0,0,12367.56152,,,
Alm Agua Santa,04-01-2020,18:30:00,4095.173096,1604.624512,0,0,12377.79883,,,
Alm Agua Santa,04-01-2020,18:45:00,4127.230957,1614.233643,0,0,12383.47363,,,
Alm Agua Santa,04-01-2020,19:00:00,4156.107422,1622.73584,0,0,12388.99414,,,
Alm Agua Santa,04-01-2020,19:15:00,4064.287598,1621.563721,0,0,12400.78809,,,
Alm Agua Santa,04-01-2020,19:30:00,4104.499023,1629.954956,0,0,12413.9707,,,
Alm Agua Santa,04-01-2020,19:45:00,4123.053223,1613.356079,0,0,12415.13379,,,
Alm Agua Santa,04-01-2020,20:00:00,4162.09082,1593.874268,0,0,12412.83105,,,
Alm Agua Santa,04-01-2020,20:15:00,4241.31543,1607.315308,0,0,12409.64063,,,
Alm Agua Santa,04-01-2020,20:30:00,4308.307129,1584.584473,0,0,12418.41016,,,
Alm Agua Santa,04-01-2020,20:45:00,4388.10791,1585.374634,0,0,12419.45801,,,
Alm Agua Santa,04-01-2020,21:00:00,4590.83252,1603.115234,0,0,12409.94238,,,
Alm Agua Santa,04-01-2020,21:15:00,4974.564453,1696.760742,0,0,12362.7207,,,
Alm Agua Santa,04-01-2020,21:30:00,5393.359863,1739.406738,0,0,12318.8125,,,
Alm Agua Santa,04-01-2020,21:45:00,5535.97168,1732.130371,0,0,12316.71191,,,
Alm Agua Santa,04-01-2020,22:00:00,5627.669922,1732.423584,0,0,12320.12695,,,
Alm Agua Santa,04-01-2020,22:15:00,5612.233887,1685.680908,0,0,12337.72461,,,
Alm Agua Santa,04-01-2020,22:30:00,5565.670898,1690.502563,0,0,12348.16602,,,
Alm Agua Santa,04-01-2020,22:45:00,5485.697266,1665.409668,0,0,12357.89258,,,
Alm Agua Santa,04-01-2020,23:00:00,5362.278809,1641.125122,0,0,12370.44531,,,
Alm Agua Santa,04-01-2020,23:15:00,5281.280273,1617.5896,0,0,12373.63184,,,
Alm Agua Santa,04-01-2020,23:30:00,5198.384277,1609.344971,0,0,12395.89844,,,
Alm Agua Santa,04-01-2020,23:45:00,5128.558594,1612.123901,0,0,12420.70508,,,
Alm Agua Santa,05-01-2020,0:00:00,4891.790527,1575.157104,0,0,12448.6582,,,
Alm Agua Santa,05-01-2020,0:15:00,4733.26416,1565.764282,0,0,12459.75488,,,
Alm Agua Santa,05-01-2020,0:30:00,4581.27832,1541.712402,0,0,12468.4043,,,
Alm Agua Santa,05-01-2020,0:45:00,4475.787598,1536.679688,0,0,12476.14551,,,
Alm Agua Santa,05-01-2020,1:00:00,4320.093262,1532.426392,0,0,12488.12891,,,
Alm Agua Santa,05-01-2020,1:15:00,4200.10791,1528.359619,0,0,12507.06738,,,
Alm Agua Santa,05-01-2020,1:30:00,4042.650391,1460.704712,0,0,12410.12598,,,
Alm Agua Santa,05-01-2020,1:45:00,3874.52002,1398.790527,0,0,12379.69922,,,
Alm Agua Santa,05-01-2020,2:00:00,3748.300049,1354.030151,0,0,12388.62598,,,
Alm Agua Santa,05-01-2020,2:15:00,3542.893066,1295.07959,0,0,12414.62988,,,
Alm Agua Santa,05-01-2020,2:30:00,3149.874756,1156.285889,0,0,12438.99902,,,
Alm Agua Santa,05-01-2020,2:45:00,3214.344482,1234.408691,0,0,12442.93262,,,
Alm Agua Santa,05-01-2020,3:00:00,3211.188721,1255.069946,0,0,12442.2832,,,
Alm Agua Santa,05-01-2020,3:15:00,3162.031006,1267.352051,0,0,12444.3252,,,
Alm Agua Santa,05-01-2020,3:30:00,3098.026367,1249.956665,0,0,12448.33008,,,
Alm Agua Santa,05-01-2020,3:45:00,3058.074951,1246.302612,0,0,12454.61035,,,
Alm Agua Santa,05-01-2020,4:00:00,3004.07373,1239.192017,0,0,12464.70703,,,
Alm Agua Santa,05-01-2020,4:15:00,2974.448486,1249.187134,0,0,12461.63867,,,
Alm Agua Santa,05-01-2020,4:30:00,2914.487305,1231.155151,0,0,12439.42773,,,
Alm Agua Santa,05-01-2020,4:45:00,2924.813965,1238.59021,0,0,12395.45898,,,
Alm Agua Santa,05-01-2020,5:00:00,2870.834473,1207.873047,0,0,12409.79785,,,
Alm Agua Santa,05-01-2020,5:15:00,2855.090576,1213.579346,0,0,12412.10645,,,
Alm Agua Santa,05-01-2020,5:30:00,2524.219238,1041.864258,0,0,12433.97852,,,
Alm Agua Santa,05-01-2020,5:45:00,2630.568604,1106.234375,0,0,12425.80469,,,
Alm Agua Santa,05-01-2020,6:00:00,2505.230713,1029.010498,0,0,12438.78809,,,
Alm Agua Santa,05-01-2020,6:15:00,2645.284424,1113.25061,0,0,12425.49219,,,
Alm Agua Santa,05-01-2020,6:30:00,2684.668945,1150.779785,0,0,12422.39551,,,
Alm Agua Santa,05-01-2020,6:45:00,2779.646973,1194.699585,0,0,12421.4043,,,
Alm Agua Santa,05-01-2020,7:00:00,2703.937744,1164.374146,0,0,12433.88086,,,
Alm Agua Santa,05-01-2020,7:15:00,2648.5625,1136.673706,0,0,12434.16211,,,
Alm Agua Santa,05-01-2020,7:30:00,2347.086914,975.4492798,0,0,12449.52441,,,
Alm Agua Santa,05-01-2020,7:45:00,2471.684326,1027.706665,0,0,12451.51758,,,
Alm Agua Santa,05-01-2020,8:00:00,2601.05249,1102.083618,0,0,12449.93555,,,
Alm Agua Santa,05-01-2020,8:15:00,2823.705566,1193.373901,0,0,12432.84766,,,
Alm Agua Santa,05-01-2020,8:30:00,3032.155518,1253.112061,0,0,12420.73926,,,
Alm Agua Santa,05-01-2020,8:45:00,3118.055176,1271.505615,0,0,12412.70508,,,
Alm Agua Santa,05-01-2020,9:00:00,2775.17334,1092.492432,0,0,12422.85352,,,
Alm Agua Santa,05-01-2020,9:15:00,2819.693604,1088.866089,0,0,12414.88184,,,
Alm Agua Santa,05-01-2020,9:30:00,3171.615723,1205.721436,0,0,12393.96289,,,
Alm Agua Santa,05-01-2020,9:45:00,3360.596924,1242.622192,0,0,12378.60254,,,
Alm Agua Santa,05-01-2020,10:00:00,3405.227783,1242.493042,0,0,12367.47656,,,
Alm Agua Santa,05-01-2020,10:15:00,3502.904053,1220.99707,0,0,12350.52441,,,
Alm Agua Santa,05-01-2020,10:30:00,3564.116455,1239.416626,0,0,12321.73145,,,
Alm Agua Santa,05-01-2020,10:45:00,3675.969971,1263.224854,0,0,12307.26953,,,
Alm Agua Santa,05-01-2020,11:00:00,3736.503662,1275.570068,0,0,12299.71484,,,
Alm Agua Santa,05-01-2020,11:15:00,3809.547852,1293.664551,0,0,12296.00977,,,
Alm Agua Santa,05-01-2020,11:30:00,3844.697998,1309.855103,0,0,12321.33203,,,
Alm Agua Santa,05-01-2020,11:45:00,3951.271973,1380.36792,0,0,12444.66309,,,
Alm Agua Santa,05-01-2020,12:00:00,4015.808105,1395.694214,0,0,12426.0918,,,
Alm Agua Santa,05-01-2020,12:15:00,4091.064941,1405.799805,0,0,12416.26953,,,
Alm Agua Santa,05-01-2020,12:30:00,4178.355469,1419.017212,0,0,12415.73242,,,
Alm Agua Santa,05-01-2020,12:45:00,4196.112793,1431.590576,0,0,12414.86816,,,
Alm Agua Santa,05-01-2020,13:00:00,4275.019531,1432.975464,0,0,12409.19434,,,
Alm Agua Santa,05-01-2020,13:15:00,4371.722168,1445.275879,0,0,12398.64551,,,
Alm Agua Santa,05-01-2020,13:30:00,4417.314941,1459.202515,0,0,12374.25488,,,
Alm Agua Santa,05-01-2020,13:45:00,4512.546875,1484.187256,0,0,12355.80957,,,
Alm Agua Santa,05-01-2020,14:00:00,4536.27002,1491.072021,0,0,12381.7207,,,
Alm Agua Santa,05-01-2020,14:15:00,4516.302246,1504.66748,0,0,12383.83887,,,
Alm Agua Santa,05-01-2020,14:30:00,4480.630859,1505.878418,0,0,12381.6377,,,
Alm Agua Santa,05-01-2020,14:45:00,4450.852539,1493.229004,0,0,12381.27539,,,
Alm Agua Santa,05-01-2020,15:00:00,4395.084473,1489.755859,0,0,12394.91309,,,
Alm Agua Santa,05-01-2020,15:15:00,4371.586426,1478.569336,0,0,12404.74219,,,
Alm Agua Santa,05-01-2020,15:30:00,4256.753906,1469.928711,0,0,12406.50293,,,
Alm Agua Santa,05-01-2020,15:45:00,4222.205078,1468.827881,0,0,12408.86035,,,
Alm Agua Santa,05-01-2020,16:00:00,4161.087891,1482.784912,0,0,12401.81152,,,
Alm Agua Santa,05-01-2020,16:15:00,4093.971191,1464.424561,0,0,12427.83984,,,
Alm Agua Santa,05-01-2020,16:30:00,4055.758057,1465.966553,0,0,12429.33984,,,
Alm Agua Santa,05-01-2020,16:45:00,4019.765381,1485.928955,0,0,12437.70996,,,
Alm Agua Santa,05-01-2020,17:00:00,3979.322998,1500.40625,0,0,12433.33008,,,
Alm Agua Santa,05-01-2020,17:15:00,3966.330811,1482.106567,0,0,12439.35352,,,
Alm Agua Santa,05-01-2020,17:30:00,3948.893555,1457.435303,0,0,12445.18066,,,
Alm Agua Santa,05-01-2020,17:45:00,3852.78833,1431.068359,0,0,12456.8418,,,
Alm Agua Santa,05-01-2020,18:00:00,3829.000977,1429.374268,0,0,12456.37793,,,
Alm Agua Santa,05-01-2020,18:15:00,3875.715332,1466.068359,0,0,12459.35352,,,
Alm Agua Santa,05-01-2020,18:30:00,3898.553223,1444.51709,0,0,12461.48047,,,
Alm Agua Santa,05-01-2020,18:45:00,3979.162598,1469.914185,0,0,12457.68848,,,
Alm Agua Santa,05-01-2020,19:00:00,4038.253906,1472.877686,0,0,12458.74414,,,
Alm Agua Santa,05-01-2020,19:15:00,4105.873535,1491.832397,0,0,12447.92871,,,
Alm Agua Santa,05-01-2020,19:30:00,4089.446533,1478.599487,0,0,12440.34961,,,
Alm Agua Santa,05-01-2020,19:45:00,4095.262695,1463.350952,0,0,12429.22559,,,
Alm Agua Santa,05-01-2020,20:00:00,4120.71582,1438.173462,0,0,12432.96289,,,
Alm Agua Santa,05-01-2020,20:15:00,4264.426758,1436.908325,0,0,12430.06934,,,
Alm Agua Santa,05-01-2020,20:30:00,4325.981445,1433.720093,0,0,12408.1543,,,
Alm Agua Santa,05-01-2020,20:45:00,4395.101074,1416.389648,0,0,12393.0459,,,
Alm Agua Santa,05-01-2020,21:00:00,4657.651367,1452.800293,0,0,12361.42969,,,
Alm Agua Santa,05-01-2020,21:15:00,5157.864258,1596.141602,0,0,12381.63965,,,
Alm Agua Santa,05-01-2020,21:30:00,5501.626465,1637.164429,0,0,12464.49121,,,
Alm Agua Santa,05-01-2020,21:45:00,5549.660156,1579.004395,0,0,12348.15039,,,
Alm Agua Santa,05-01-2020,22:00:00,5567.017578,1568.536499,0,0,12348.92188,,,
Alm Agua Santa,05-01-2020,22:15:00,5602.703125,1535.41626,0,0,12340.91406,,,
Alm Agua Santa,05-01-2020,22:30:00,5558.608398,1526.145752,0,0,12355.43457,,,
Alm Agua Santa,05-01-2020,22:45:00,5322.450684,1456.943481,0,0,12390.24902,,,
Alm Agua Santa,05-01-2020,23:00:00,5117.943359,1380.453613,0,0,12427.60156,,,
Alm Agua Santa,05-01-2020,23:15:00,4968.989258,1354.397705,0,0,12436.80859,,,
Alm Agua Santa,05-01-2020,23:30:00,4811.999023,1341.24353,0,0,12443.1123,,,
Alm Agua Santa,05-01-2020,23:45:00,4687.469238,1337.559814,0,0,12465.77148,,,
Alm Agua Santa,06-01-2020,0:00:00,4497.071289,1324.008057,0,0,12487.03223,,,
Alm Agua Santa,06-01-2020,0:15:00,4387.630371,1347.518188,0,0,12490.22754,,,
Alm Agua Santa,06-01-2020,0:30:00,4240.833984,1332.194824,0,0,12490.47266,,,
Alm Agua Santa,06-01-2020,0:45:00,4059.071289,1258.551636,0,0,12356.07031,,,
Alm Agua Santa,06-01-2020,1:00:00,3813.07251,1222.925659,0,0,12362.74902,,,
Alm Agua Santa,06-01-2020,1:15:00,3663.299561,1221.252808,0,0,12376.19336,,,
Alm Agua Santa,06-01-2020,1:30:00,3520.579346,1208.099731,0,0,12391.74902,,,
Alm Agua Santa,06-01-2020,1:45:00,3348.748535,1164.148071,0,0,12409.95801,,,
Alm Agua Santa,06-01-2020,2:00:00,3268.892578,1168.845703,0,0,12422.67285,,,
Alm Agua Santa,06-01-2020,2:15:00,3177.218506,1159.925781,0,0,12431.6582,,,
Alm Agua Santa,06-01-2020,2:30:00,3112.10083,1180.247192,0,0,12443.56152,,,
Alm Agua Santa,06-01-2020,2:45:00,3049.896484,1174.699463,0,0,12439.28516,,,
Alm Agua Santa,06-01-2020,3:00:00,2991.185547,1170.140259,0,0,12439.41797,,,
Alm Agua Santa,06-01-2020,3:15:00,2948.268799,1174.069092,0,0,12441.41016,,,
Alm Agua Santa,06-01-2020,3:30:00,2886.105469,1155.365601,0,0,12438.57422,,,
Alm Agua Santa,06-01-2020,3:45:00,2874.456787,1168.167358,0,0,12437.90332,,,
Alm Agua Santa,06-01-2020,4:00:00,2853.195557,1171.422119,0,0,12447.23926,,,
Alm Agua Santa,06-01-2020,4:15:00,2820.089111,1153.315796,0,0,12449.38965,,,
Alm Agua Santa,06-01-2020,4:30:00,2806.119873,1170.486084,0,0,12451.22754,,,
Alm Agua Santa,06-01-2020,4:45:00,2440.534912,1001.064087,0,0,12469.65625,,,
Alm Agua Santa,06-01-2020,5:00:00,2487.162842,1023.206116,0,0,12468.03125,,,
Alm Agua Santa,06-01-2020,5:15:00,2648.916748,1084.263794,0,0,12455.34473,,,
Alm Agua Santa,06-01-2020,5:30:00,2793.888184,1155.358765,0,0,12448.41797,,,
Alm Agua Santa,06-01-2020,5:45:00,2839.022217,1153.635132,0,0,12442.45313,,,
Alm Agua Santa,06-01-2020,6:00:00,2989.148926,1216.874146,0,0,12447.49805,,,
Alm Agua Santa,06-01-2020,6:15:00,2722.748047,1040.524536,0,0,12458.72852,,,
Alm Agua Santa,06-01-2020,6:30:00,2792.04248,1063.523071,0,0,12442.27148,,,
Alm Agua Santa,06-01-2020,6:45:00,2846.759766,1077.309326,0,0,12447.85938,,,
Alm Agua Santa,06-01-2020,7:00:00,2905.136963,1109.777344,0,0,12457.81738,,,
Alm Agua Santa,06-01-2020,7:15:00,3068.215576,1193.44397,0,0,12465.08691,,,
Alm Agua Santa,06-01-2020,7:30:00,3137.679199,1212.002563,0,0,12454.19629,,,
Alm Agua Santa,06-01-2020,7:45:00,3200.626709,1215.269775,0,0,12452.27734,,,
Alm Agua Santa,06-01-2020,8:00:00,3296.273438,1206.703979,0,0,12427.80176,,,
Alm Agua Santa,06-01-2020,8:15:00,3198.143066,964.6264648,0,0,12421.54785,,,
Alm Agua Santa,06-01-2020,8:30:00,3085.028076,493.0247498,0,0,12466.61426,,,
Alm Agua Santa,06-01-2020,8:45:00,3334.992432,615.8161011,0,0,12436.10742,,,
Alm Agua Santa,06-01-2020,9:00:00,3443.538574,651.5994873,0,0,12396.02344,,,
Alm Agua Santa,06-01-2020,9:15:00,3504.673584,654.1385498,0,0,12383.48633,,,
Alm Agua Santa,06-01-2020,9:30:00,3507.707031,634.4188232,0,0,12380.7168,,,
Alm Agua Santa,06-01-2020,9:45:00,3260.681885,515.7615356,0,0,12385.23926,,,
Alm Agua Santa,06-01-2020,10:00:00,3583.561279,660.5840454,0,0,12345.96582,,,
Alm Agua Santa,06-01-2020,10:15:00,3723.244629,680.8153687,0,0,12314.27441,,,
Alm Agua Santa,06-01-2020,10:30:00,3703.770508,685.1222534,0,0,12293.20313,,,
Alm Agua Santa,06-01-2020,10:45:00,3762.913818,734.4821777,0,0,12410.04492,,,
Alm Agua Santa,06-01-2020,11:00:00,3797.491943,770.1083374,0,0,12422.50684,,,
Alm Agua Santa,06-01-2020,11:15:00,3705.358643,730.1882324,0,0,12437.00781,,,
Alm Agua Santa,06-01-2020,11:30:00,3735.044922,739.3910522,0,0,12426.58398,,,
Alm Agua Santa,06-01-2020,11:45:00,3813.708252,787.0824585,0,0,12411.10547,,,
Alm Agua Santa,06-01-2020,12:00:00,3830.277344,804.147644,0,0,12397.20996,,,
Alm Agua Santa,06-01-2020,12:15:00,3876.286865,800.4533081,0,0,12388.73633,,,
Alm Agua Santa,06-01-2020,12:30:00,3876.977295,815.9254761,0,0,12411.55762,,,
Alm Agua Santa,06-01-2020,12:45:00,3923.995117,860.4108887,0,0,12436.78418,,,
Alm Agua Santa,06-01-2020,13:00:00,3979.312988,863.1201782,0,0,12452.71094,,,
Alm Agua Santa,06-01-2020,13:15:00,4183.160156,942.9834595,0,0,12458.92871,,,
Alm Agua Santa,06-01-2020,13:30:00,4232.924805,966.4887695,0,0,12455.78809,,,
Alm Agua Santa,06-01-2020,13:45:00,4220.396973,958.0141602,0,0,12455.64551,,,
Alm Agua Santa,06-01-2020,14:00:00,4214.856934,949.7311401,0,0,12458.64453,,,
Alm Agua Santa,06-01-2020,14:15:00,4265.489258,956.5227661,0,0,12452.61621,,,
Alm Agua Santa,06-01-2020,14:30:00,4273.811035,974.4089355,0,0,12449.28027,,,
Alm Agua Santa,06-01-2020,14:45:00,4272.277344,996.4643555,0,0,12446.53516,,,
Alm Agua Santa,06-01-2020,15:00:00,4256.061035,1018.642029,0,0,12439.69336,,,
Alm Agua Santa,06-01-2020,15:15:00,4231.958008,1009.013306,0,0,12429.13184,,,
Alm Agua Santa,06-01-2020,15:30:00,4199.017578,1011.10614,0,0,12423.4043,,,
Alm Agua Santa,06-01-2020,15:45:00,4161.389648,1185.396606,0,0,12417.85742,,,
Alm Agua Santa,06-01-2020,16:00:00,4130.044434,1588.682129,0,0,12397.53223,,,
Alm Agua Santa,06-01-2020,16:15:00,4135.046875,1583.776123,0,0,12422.72266,,,
Alm Agua Santa,06-01-2020,16:30:00,4094.35498,1580.861206,0,0,12447.75,,,
Alm Agua Santa,06-01-2020,16:45:00,4082.901367,1589.836792,0,0,12458.65039,,,
Alm Agua Santa,06-01-2020,17:00:00,4023.095947,1566.124878,0,0,12454.26465,,,
Alm Agua Santa,06-01-2020,17:15:00,4055.665283,1618.163086,0,0,12453.84863,,,
Alm Agua Santa,06-01-2020,17:30:00,4095.656494,1632.965454,0,0,12456.47363,,,
Alm Agua Santa,06-01-2020,17:45:00,4040.600098,1641.385498,0,0,12486.41895,,,
Alm Agua Santa,06-01-2020,18:00:00,4037.793701,1657.20459,0,0,12487.35742,,,
Alm Agua Santa,06-01-2020,18:15:00,4048.62207,1644.999756,0,0,12525.71973,,,
Alm Agua Santa,06-01-2020,18:30:00,4050.268555,1645.284058,0,0,12538.05762,,,
Alm Agua Santa,06-01-2020,18:45:00,4019.648926,1535.366211,0,0,12384.93555,,,
Alm Agua Santa,06-01-2020,19:00:00,4088.663086,1509.653442,0,0,12346.58789,,,
Alm Agua Santa,06-01-2020,19:15:00,4113.046875,1512.0979,0,0,12323.22559,,,
Alm Agua Santa,06-01-2020,19:30:00,4168.36084,1489.12085,0,0,12310.70215,,,
Alm Agua Santa,06-01-2020,19:45:00,4216.90332,1482.071045,0,0,12299.48047,,,
Alm Agua Santa,06-01-2020,20:00:00,4282.330566,1478.925171,0,0,12295.43652,,,
Alm Agua Santa,06-01-2020,20:15:00,4418.958984,1516.304077,0,0,12311.12695,,,
Alm Agua Santa,06-01-2020,20:30:00,4572.07373,1619.334229,0,0,12467.16211,,,
Alm Agua Santa,06-01-2020,20:45:00,4672.521484,1602.011841,0,0,12471.63086,,,
Alm Agua Santa,06-01-2020,21:00:00,4914.283691,1628.720581,0,0,12463.32422,,,
Alm Agua Santa,06-01-2020,21:15:00,5319.033691,1735.809082,0,0,12417.83887,,,
Alm Agua Santa,06-01-2020,21:30:00,5675.211914,1726.422729,0,0,12392.40625,,,
Alm Agua Santa,06-01-2020,21:45:00,5754.488281,1704.917725,0,0,12400.14355,,,
Alm Agua Santa,06-01-2020,22:00:00,5776.52832,1690.716064,0,0,12406.13086,,,
Alm Agua Santa,06-01-2020,22:15:00,5695.297852,1666.914307,0,0,12427.5166,,,
Alm Agua Santa,06-01-2020,22:30:00,5632.402832,1635.359741,0,0,12434.5459,,,
Alm Agua Santa,06-01-2020,22:45:00,5504.041504,1638.645752,0,0,12455.31445,,,
Alm Agua Santa,06-01-2020,23:00:00,5392.805176,1630.733887,0,0,12481.11621,,,
Alm Agua Santa,06-01-2020,23:15:00,5199.663574,1615.014648,0,0,12496.65918,,,
Alm Agua Santa,06-01-2020,23:30:00,5081.82666,1638.676514,0,0,12504.09473,,,
